Ensembl Gene ID	Ensembl Transcript ID	CDS Length
ENSG00000127481	ENST00000375225	777
ENSG00000127481	ENST00000375224	2673
ENSG00000127481	ENST00000375218	639
ENSG00000127481	ENST00000425413	2954
ENSG00000127481	ENST00000417040	6175
ENSG00000127481	ENST00000419533	5019
ENSG00000127481	ENST00000375267	15615
ENSG00000127481	ENST00000375217	15531
ENSG00000127481	ENST00000375226	15480
ENSG00000127481	ENST00000543981	2544
ENSG00000127481	ENST00000429347	2121
ENSG00000140285	ENST00000267843	585
ENSG00000140285	ENST00000560270	294
ENSG00000140285	ENST00000560765	585
ENSG00000140285	ENST00000560979	367
ENSG00000255582	ENST00000542433	933
ENSG00000102977	ENST00000219251	1626
ENSG00000102977	ENST00000393919	1635
ENSG00000256553	ENST00000390423	318
ENSG00000164306	ENST00000314970	1683
ENSG00000164306	ENST00000515774	1296
ENSG00000164306	ENST00000503752	1683
ENSG00000164306	ENST00000512834	1680
ENSG00000164306	ENST00000509002	282
ENSG00000164306	ENST00000506278	339
ENSG00000164306	ENST00000515152	339
ENSG00000164306	ENST00000508001	518
ENSG00000225485	ENST00000431231	4476
ENSG00000225485	ENST00000437668	3435
ENSG00000225485	ENST00000549246	307
ENSG00000225485	ENST00000548333	390
ENSG00000225485	ENST00000581782	488
ENSG00000225485	ENST00000578665	252
ENSG00000225485	ENST00000548703	408
ENSG00000225485	ENST00000547158	193
ENSG00000225485	ENST00000443378	4194
ENSG00000221977	ENST00000408935	942
ENSG00000175274	ENST00000354556	711
ENSG00000175274	ENST00000395648	570
ENSG00000175274	ENST00000533940	570
ENSG00000175274	ENST00000525680	570
ENSG00000175274	ENST00000532253	195
ENSG00000175274	ENST00000528473	474
ENSG00000175274	ENST00000528290	273
ENSG00000175274	ENST00000525145	381
ENSG00000175274	ENST00000525683	294
ENSG00000175274	ENST00000525138	371
ENSG00000175274	ENST00000533443	280
ENSG00000175274	ENST00000530035	237
ENSG00000175274	ENST00000527685	220
ENSG00000175274	ENST00000533937	188
ENSG00000175274	ENST00000308212	570
ENSG00000178645	ENST00000374113	282
ENSG00000178645	ENST00000374111	282
ENSG00000178645	ENST00000374112	474
ENSG00000178645	ENST00000535836	474
ENSG00000211776	ENST00000390424	338
ENSG00000140043	ENST00000555228	1056
ENSG00000140043	ENST00000555661	1056
ENSG00000140043	ENST00000555976	392
ENSG00000140043	ENST00000267568	1056
ENSG00000140043	ENST00000554885	789
ENSG00000211777	ENST00000390425	343
ENSG00000243496	ENST00000474604	117
ENSG00000243496	ENST00000454286	822
ENSG00000243496	ENST00000413252	543
ENSG00000211778	ENST00000390426	328
ENSG00000113368	ENST00000261366	1761
ENSG00000113368	ENST00000395354	1164
ENSG00000211779	ENST00000390427	340
ENSG00000102001	ENST00000376251	5739
ENSG00000102001	ENST00000323022	5901
ENSG00000102001	ENST00000376265	5934
ENSG00000102001	ENST00000486943	351
ENSG00000161664	ENST00000591700	213
ENSG00000161664	ENST00000293414	1362
ENSG00000161664	ENST00000589618	822
ENSG00000211780	ENST00000390428	397
ENSG00000064309	ENST00000392693	3864
ENSG00000064309	ENST00000531738	1926
ENSG00000064309	ENST00000263577	3795
ENSG00000064309	ENST00000534661	1948
ENSG00000064309	ENST00000531830	731
ENSG00000064309	ENST00000531586	496
ENSG00000064309	ENST00000527967	428
ENSG00000064309	ENST00000534818	334
ENSG00000211781	ENST00000390429	337
ENSG00000211782	ENST00000390430	341
ENSG00000211783	ENST00000390431	338
ENSG00000197444	ENST00000374103	3033
ENSG00000197444	ENST00000419399	2862
ENSG00000197444	ENST00000432695	2406
ENSG00000188026	ENST00000376874	1212
ENSG00000188026	ENST00000340724	852
ENSG00000188026	ENST00000544468	231
ENSG00000163131	ENST00000368985	996
ENSG00000163131	ENST00000448301	846
ENSG00000102387	ENST00000372907	1389
ENSG00000102387	ENST00000324762	909
ENSG00000102387	ENST00000356784	1131
ENSG00000102387	ENST00000372905	909
ENSG00000211784	ENST00000390432	343
ENSG00000211785	ENST00000390433	337
ENSG00000178860	ENST00000325509	621
ENSG00000211786	ENST00000390434	341
ENSG00000211787	ENST00000390435	341
ENSG00000116044	ENST00000458603	144
ENSG00000116044	ENST00000397063	1770
ENSG00000116044	ENST00000397062	1818
ENSG00000116044	ENST00000446151	1749
ENSG00000116044	ENST00000464747	1770
ENSG00000116044	ENST00000449627	797
ENSG00000116044	ENST00000448782	841
ENSG00000116044	ENST00000430047	204
ENSG00000116044	ENST00000586532	795
ENSG00000116044	ENST00000421929	704
ENSG00000116044	ENST00000423513	426
ENSG00000116044	ENST00000588123	439
ENSG00000083842	ENST00000196548	1728
ENSG00000211788	ENST00000390436	337
ENSG00000211789	ENST00000390437	340
ENSG00000152969	ENST00000409021	2496
ENSG00000152969	ENST00000409371	1941
ENSG00000152969	ENST00000282924	1881
ENSG00000152969	ENST00000473053	1710
ENSG00000152969	ENST00000409831	1881
ENSG00000152969	ENST00000410077	1386
ENSG00000211790	ENST00000390438	341
ENSG00000268179	ENST00000598827	336
ENSG00000211791	ENST00000390439	340
ENSG00000206439	ENST00000383496	702
ENSG00000188976	ENST00000327044	2250
ENSG00000211792	ENST00000390440	350
ENSG00000211793	ENST00000390441	338
ENSG00000211794	ENST00000390442	343
ENSG00000106785	ENST00000375098	1329
ENSG00000106785	ENST00000341469	1329
ENSG00000106785	ENST00000342043	1329
ENSG00000106785	ENST00000475147	333
ENSG00000106785	ENST00000538344	672
ENSG00000211795	ENST00000390443	341
ENSG00000168597	ENST00000303061	582
ENSG00000211796	ENST00000390444	329
ENSG00000211797	ENST00000390445	337
ENSG00000267216	ENST00000591325	414
ENSG00000211798	ENST00000390446	335
ENSG00000154640	ENST00000339775	891
ENSG00000154640	ENST00000348354	759
ENSG00000154640	ENST00000457956	138
ENSG00000090273	ENST00000435827	558
ENSG00000090273	ENST00000321265	996
ENSG00000090273	ENST00000452707	399
ENSG00000211799	ENST00000390447	350
ENSG00000103089	ENST00000219368	1119
ENSG00000103089	ENST00000567683	471
ENSG00000103089	ENST00000569949	577
ENSG00000103089	ENST00000544337	480
ENSG00000099282	ENST00000373290	885
ENSG00000099282	ENST00000452130	483
ENSG00000211800	ENST00000390448	337
ENSG00000168591	ENST00000446571	795
ENSG00000168591	ENST00000538716	966
ENSG00000168591	ENST00000587989	966
ENSG00000168591	ENST00000590235	285
ENSG00000168591	ENST00000319511	906
ENSG00000168591	ENST00000588413	186
ENSG00000168591	ENST00000589785	906
ENSG00000168591	ENST00000592825	285
ENSG00000168591	ENST00000589184	228
ENSG00000168591	ENST00000589856	546
ENSG00000168591	ENST00000587775	186
ENSG00000168591	ENST00000587326	294
ENSG00000168591	ENST00000587172	285
ENSG00000168591	ENST00000587630	583
ENSG00000168591	ENST00000357984	906
ENSG00000211801	ENST00000390449	336
ENSG00000211802	ENST00000390450	331
ENSG00000211803	ENST00000390451	364
ENSG00000204007	ENST00000371763	831
ENSG00000121897	ENST00000340169	969
ENSG00000121897	ENST00000261434	1119
ENSG00000121897	ENST00000513731	729
ENSG00000121897	ENST00000381846	990
ENSG00000211804	ENST00000390452	347
ENSG00000171853	ENST00000382110	2208
ENSG00000171853	ENST00000324266	2208
ENSG00000171853	ENST00000411973	667
ENSG00000171853	ENST00000457845	217
ENSG00000171853	ENST00000441983	683
ENSG00000171853	ENST00000417243	637
ENSG00000171853	ENST00000441099	191
ENSG00000171853	ENST00000415624	705
ENSG00000171853	ENST00000437733	168
ENSG00000171853	ENST00000416918	367
ENSG00000171853	ENST00000452495	328
ENSG00000211805	ENST00000390453	343
ENSG00000167186	ENST00000321998	654
ENSG00000167186	ENST00000566049	321
ENSG00000167186	ENST00000568985	654
ENSG00000167186	ENST00000566110	310
ENSG00000167186	ENST00000569312	411
ENSG00000167186	ENST00000544894	540
ENSG00000167186	ENST00000561858	391
ENSG00000167186	ENST00000569127	585
ENSG00000129535	ENST00000397002	714
ENSG00000129535	ENST00000561028	714
ENSG00000129535	ENST00000396997	714
ENSG00000129535	ENST00000560550	297
ENSG00000129535	ENST00000396995	297
ENSG00000129535	ENST00000558280	195
ENSG00000211806	ENST00000390454	327
ENSG00000205318	ENST00000379591	765
ENSG00000205318	ENST00000417671	1176
ENSG00000148386	ENST00000277526	531
ENSG00000123415	ENST00000509864	431
ENSG00000123415	ENST00000506595	534
ENSG00000123415	ENST00000514685	534
ENSG00000123415	ENST00000505128	381
ENSG00000123415	ENST00000337581	813
ENSG00000123415	ENST00000508394	813
ENSG00000123415	ENST00000513838	534
ENSG00000123415	ENST00000243112	534
ENSG00000123415	ENST00000401977	813
ENSG00000123415	ENST00000514196	480
ENSG00000123415	ENST00000504338	517
ENSG00000123415	ENST00000507904	324
ENSG00000123415	ENST00000503447	381
ENSG00000123415	ENST00000504797	287
ENSG00000123415	ENST00000506169	271
ENSG00000123415	ENST00000503306	246
ENSG00000211807	ENST00000390455	328
ENSG00000211808	ENST00000390456	341
ENSG00000137434	ENST00000460742	192
ENSG00000137434	ENST00000426700	459
ENSG00000137434	ENST00000379586	198
ENSG00000137434	ENST00000503680	282
ENSG00000137434	ENST00000259983	459
ENSG00000211809	ENST00000390457	328
ENSG00000211810	ENST00000390458	358
ENSG00000165643	ENST00000298466	987
ENSG00000165643	ENST00000425225	1164
ENSG00000259092	ENST00000557168	337
ENSG00000211812	ENST00000390460	327
ENSG00000143387	ENST00000271651	990
ENSG00000143387	ENST00000443913	775
ENSG00000211813	ENST00000390461	337
ENSG00000183317	ENST00000432874	653
ENSG00000183317	ENST00000534097	1179
ENSG00000183317	ENST00000437645	657
ENSG00000183317	ENST00000373048	3027
ENSG00000183317	ENST00000525749	277
ENSG00000183317	ENST00000319637	888
ENSG00000183317	ENST00000330210	1632
ENSG00000183317	ENST00000427468	3045
ENSG00000183317	ENST00000540011	468
ENSG00000211814	ENST00000390462	330
ENSG00000211815	ENST00000390463	340
ENSG00000086598	ENST00000262225	606
ENSG00000086598	ENST00000438031	499
ENSG00000086598	ENST00000509052	351
ENSG00000103091	ENST00000262144	2925
ENSG00000103091	ENST00000563797	652
ENSG00000103091	ENST00000569229	901
ENSG00000103091	ENST00000566924	144
ENSG00000103091	ENST00000563111	469
ENSG00000103091	ENST00000564859	108
ENSG00000163075	ENST00000295220	810
ENSG00000163075	ENST00000463985	405
ENSG00000163075	ENST00000413057	162
ENSG00000163075	ENST00000442513	527
ENSG00000163075	ENST00000594033	273
ENSG00000163075	ENST00000413369	2523
ENSG00000163075	ENST00000598644	564
ENSG00000163075	ENST00000594371	521
ENSG00000163075	ENST00000594141	141
ENSG00000163075	ENST00000599827	355
ENSG00000163075	ENST00000443972	1199
ENSG00000163075	ENST00000600951	266
ENSG00000163075	ENST00000434869	290
ENSG00000163075	ENST00000602047	1665
ENSG00000211816	ENST00000390464	350
ENSG00000211817	ENST00000390465	349
ENSG00000146005	ENST00000274710	2316
ENSG00000151917	ENST00000495359	570
ENSG00000151917	ENST00000370746	840
ENSG00000151917	ENST00000370745	390
ENSG00000151917	ENST00000370750	390
ENSG00000151917	ENST00000370748	321
ENSG00000151917	ENST00000545789	546
ENSG00000230778	ENST00000434396	1143
ENSG00000211818	ENST00000390466	331
ENSG00000183876	ENST00000328668	1710
ENSG00000183876	ENST00000515301	1281
ENSG00000183876	ENST00000509146	260
ENSG00000100889	ENST00000559250	1530
ENSG00000100889	ENST00000216780	1923
ENSG00000100889	ENST00000560736	339
ENSG00000100889	ENST00000396973	1326
ENSG00000100889	ENST00000559837	322
ENSG00000100889	ENST00000560106	129
ENSG00000100889	ENST00000545054	1521
ENSG00000100889	ENST00000561286	1521
ENSG00000100889	ENST00000559584	189
ENSG00000100889	ENST00000558096	1425
ENSG00000100889	ENST00000559503	367
ENSG00000100889	ENST00000559171	328
ENSG00000198034	ENST00000316084	792
ENSG00000198034	ENST00000373626	369
ENSG00000206437	ENST00000383493	735
ENSG00000140553	ENST00000394275	2790
ENSG00000140553	ENST00000418476	2835
ENSG00000182318	ENST00000329665	1476
ENSG00000131910	ENST00000254227	774
ENSG00000070814	ENST00000445265	4239
ENSG00000070814	ENST00000323668	4236
ENSG00000070814	ENST00000439160	4356
ENSG00000070814	ENST00000394269	2877
ENSG00000070814	ENST00000427724	4244
ENSG00000070814	ENST00000504761	4467
ENSG00000070814	ENST00000513346	4467
ENSG00000070814	ENST00000515516	567
ENSG00000070814	ENST00000506767	445
ENSG00000070814	ENST00000513538	203
ENSG00000070814	ENST00000451292	4578
ENSG00000070814	ENST00000377797	4470
ENSG00000169057	ENST00000303391	1461
ENSG00000169057	ENST00000453960	1497
ENSG00000169057	ENST00000407218	519
ENSG00000169057	ENST00000369957	103
ENSG00000169057	ENST00000415944	150
ENSG00000121410	ENST00000263100	1488
ENSG00000121410	ENST00000600966	917
ENSG00000175707	ENST00000320567	1197
ENSG00000115274	ENST00000233331	1071
ENSG00000115274	ENST00000431187	529
ENSG00000115274	ENST00000452361	1092
ENSG00000115274	ENST00000441673	792
ENSG00000115274	ENST00000409917	555
ENSG00000115274	ENST00000409493	622
ENSG00000115274	ENST00000455562	294
ENSG00000107147	ENST00000487664	3636
ENSG00000107147	ENST00000371757	3708
ENSG00000107147	ENST00000460750	369
ENSG00000107147	ENST00000473941	856
ENSG00000107147	ENST00000486577	3648
ENSG00000107147	ENST00000491806	3672
ENSG00000107147	ENST00000488444	3714
ENSG00000107147	ENST00000490355	3708
ENSG00000107147	ENST00000298480	3771
ENSG00000107147	ENST00000263604	3693
ENSG00000151657	ENST00000379562	1182
ENSG00000151657	ENST00000535925	1125
ENSG00000151657	ENST00000543003	867
ENSG00000177494	ENST00000317012	657
ENSG00000187961	ENST00000338591	1929
ENSG00000187961	ENST00000466300	463
ENSG00000253368	ENST00000522111	684
ENSG00000253368	ENST00000531285	152
ENSG00000125170	ENST00000566936	1098
ENSG00000125170	ENST00000340099	981
ENSG00000125170	ENST00000569548	981
ENSG00000125170	ENST00000569010	738
ENSG00000125170	ENST00000561659	180
ENSG00000125170	ENST00000569250	366
ENSG00000125170	ENST00000564378	348
ENSG00000125170	ENST00000562737	347
ENSG00000125170	ENST00000568617	340
ENSG00000125170	ENST00000567276	340
ENSG00000125170	ENST00000566588	339
ENSG00000125170	ENST00000567214	310
ENSG00000125170	ENST00000569538	300
ENSG00000125170	ENST00000566705	236
ENSG00000125170	ENST00000562008	231
ENSG00000125170	ENST00000567175	161
ENSG00000223481	ENST00000451907	1962
ENSG00000223481	ENST00000452371	2112
ENSG00000223481	ENST00000549862	2307
ENSG00000168685	ENST00000508941	179
ENSG00000168685	ENST00000515665	157
ENSG00000168685	ENST00000303115	1380
ENSG00000168685	ENST00000514217	543
ENSG00000168685	ENST00000506850	786
ENSG00000168685	ENST00000511982	453
ENSG00000168685	ENST00000505093	198
ENSG00000168685	ENST00000505875	626
ENSG00000168685	ENST00000343305	789
ENSG00000167526	ENST00000311528	636
ENSG00000167526	ENST00000563270	164
ENSG00000167526	ENST00000567815	636
ENSG00000167526	ENST00000562879	192
ENSG00000167526	ENST00000452368	495
ENSG00000167526	ENST00000467736	379
ENSG00000167526	ENST00000393099	636
ENSG00000167526	ENST00000472354	235
ENSG00000240891	ENST00000393934	915
ENSG00000240891	ENST00000477665	918
ENSG00000240891	ENST00000468174	219
ENSG00000102981	ENST00000219255	1041
ENSG00000102981	ENST00000458121	1038
ENSG00000161544	ENST00000293230	573
ENSG00000161544	ENST00000589342	681
ENSG00000161544	ENST00000590175	378
ENSG00000161544	ENST00000589145	378
ENSG00000188549	ENST00000397536	975
ENSG00000188549	ENST00000559313	1605
ENSG00000188549	ENST00000558858	104
ENSG00000188549	ENST00000560922	521
ENSG00000166407	ENST00000335790	471
ENSG00000166407	ENST00000428101	468
ENSG00000166407	ENST00000534484	438
ENSG00000197980	ENST00000498839	333
ENSG00000197980	ENST00000483177	372
ENSG00000197980	ENST00000477399	399
ENSG00000100243	ENST00000352397	906
ENSG00000100243	ENST00000407623	837
ENSG00000100243	ENST00000407332	837
ENSG00000100243	ENST00000402438	837
ENSG00000100243	ENST00000438270	442
ENSG00000100243	ENST00000361740	1005
ENSG00000100243	ENST00000396303	837
ENSG00000158246	ENST00000289166	1278
ENSG00000167394	ENST00000426488	1929
ENSG00000167394	ENST00000394983	1860
ENSG00000167394	ENST00000300849	1860
ENSG00000167394	ENST00000539836	1929
ENSG00000167394	ENST00000414399	324
ENSG00000167394	ENST00000442862	491
ENSG00000167394	ENST00000417935	276
ENSG00000167394	ENST00000535577	1860
ENSG00000167394	ENST00000538906	1860
ENSG00000198346	ENST00000468450	375
ENSG00000198346	ENST00000396403	1854
ENSG00000198346	ENST00000490956	439
ENSG00000198346	ENST00000396421	183
ENSG00000143437	ENST00000358595	2370
ENSG00000143437	ENST00000471844	1251
ENSG00000143437	ENST00000354396	2364
ENSG00000143437	ENST00000515192	2328
ENSG00000143437	ENST00000505755	2325
ENSG00000143437	ENST00000504358	168
ENSG00000104321	ENST00000523582	2751
ENSG00000104321	ENST00000262209	3360
ENSG00000090020	ENST00000263980	2448
ENSG00000090020	ENST00000374086	1668
ENSG00000090020	ENST00000374084	406
ENSG00000090020	ENST00000545949	1431
ENSG00000213185	ENST00000368898	285
ENSG00000213185	ENST00000368896	285
ENSG00000157107	ENST00000430046	2433
ENSG00000157107	ENST00000512348	2334
ENSG00000157107	ENST00000287761	1137
ENSG00000157107	ENST00000507345	679
ENSG00000157107	ENST00000341845	2433
ENSG00000178110	ENST00000470811	1167
ENSG00000178110	ENST00000356539	2079
ENSG00000109814	ENST00000316423	1485
ENSG00000109814	ENST00000501493	1284
ENSG00000109814	ENST00000506179	1485
ENSG00000109814	ENST00000507089	1194
ENSG00000109814	ENST00000515021	544
ENSG00000109814	ENST00000514106	459
ENSG00000109814	ENST00000510881	168
ENSG00000109814	ENST00000503779	168
ENSG00000109814	ENST00000509391	390
ENSG00000109814	ENST00000505698	254
ENSG00000109814	ENST00000510490	161
ENSG00000196218	ENST00000355481	15102
ENSG00000196218	ENST00000359596	15117
ENSG00000196218	ENST00000594335	2659
ENSG00000196218	ENST00000599547	2200
ENSG00000196218	ENST00000601514	863
ENSG00000196218	ENST00000596431	515
ENSG00000196218	ENST00000593322	239
ENSG00000196218	ENST00000593677	432
ENSG00000196218	ENST00000360985	15102
ENSG00000124074	ENST00000243878	1041
ENSG00000130844	ENST00000253144	1392
ENSG00000130844	ENST00000511593	1392
ENSG00000130844	ENST00000502248	190
ENSG00000130844	ENST00000514374	299
ENSG00000130844	ENST00000411977	1392
ENSG00000130844	ENST00000511154	1392
ENSG00000130844	ENST00000509047	260
ENSG00000130844	ENST00000509585	141
ENSG00000130844	ENST00000513999	1392
ENSG00000130844	ENST00000512387	1392
ENSG00000130844	ENST00000511567	315
ENSG00000130844	ENST00000514022	500
ENSG00000130844	ENST00000505949	532
ENSG00000130844	ENST00000513265	297
ENSG00000130844	ENST00000502616	257
ENSG00000130844	ENST00000504493	199
ENSG00000130844	ENST00000505426	193
ENSG00000130844	ENST00000449416	1392
ENSG00000173926	ENST00000308660	762
ENSG00000173926	ENST00000515241	417
ENSG00000256870	ENST00000536262	1833
ENSG00000163660	ENST00000461804	1287
ENSG00000163660	ENST00000295926	1581
ENSG00000163660	ENST00000475298	519
ENSG00000163660	ENST00000470121	699
ENSG00000163660	ENST00000468977	178
ENSG00000163660	ENST00000477127	519
ENSG00000163660	ENST00000465947	519
ENSG00000163660	ENST00000295925	519
ENSG00000116016	ENST00000449347	779
ENSG00000116016	ENST00000263734	2613
ENSG00000205730	ENST00000566735	384
ENSG00000205730	ENST00000381440	1608
ENSG00000211819	ENST00000390467	317
ENSG00000167588	ENST00000301149	1050
ENSG00000167588	ENST00000547964	153
ENSG00000167588	ENST00000547190	697
ENSG00000167588	ENST00000548814	981
ENSG00000211820	ENST00000390468	336
ENSG00000211821	ENST00000390469	345
ENSG00000126953	ENST00000372902	294
ENSG00000223997	ENST00000415118	8
ENSG00000261427	ENST00000564808	314
ENSG00000261427	ENST00000568526	229
ENSG00000237235	ENST00000434970	9
ENSG00000151491	ENST00000543468	603
ENSG00000151491	ENST00000543523	2469
ENSG00000151491	ENST00000281172	2469
ENSG00000151491	ENST00000543612	2469
ENSG00000151491	ENST00000540613	1689
ENSG00000151491	ENST00000542903	1689
ENSG00000151491	ENST00000546261	205
ENSG00000151491	ENST00000536956	126
ENSG00000151491	ENST00000546311	384
ENSG00000151491	ENST00000535752	362
ENSG00000151491	ENST00000543363	204
ENSG00000151491	ENST00000536793	204
ENSG00000151491	ENST00000544064	201
ENSG00000228985	ENST00000448914	13
ENSG00000211825	ENST00000390473	51
ENSG00000164241	ENST00000535381	417
ENSG00000164241	ENST00000296662	348
ENSG00000112837	ENST00000369663	1824
ENSG00000111653	ENST00000341550	747
ENSG00000111653	ENST00000396807	750
ENSG00000111653	ENST00000446105	738
ENSG00000111653	ENST00000482489	111
ENSG00000111653	ENST00000469749	156
ENSG00000111653	ENST00000488381	144
ENSG00000111653	ENST00000444704	678
ENSG00000111653	ENST00000423703	540
ENSG00000111653	ENST00000412586	741
ENSG00000111653	ENST00000479301	144
ENSG00000111653	ENST00000493873	64
ENSG00000172728	ENST00000327671	1440
ENSG00000172728	ENST00000518672	1356
ENSG00000172728	ENST00000524021	1356
ENSG00000172728	ENST00000335589	1074
ENSG00000103528	ENST00000570264	238
ENSG00000103528	ENST00000566261	280
ENSG00000103528	ENST00000355377	1425
ENSG00000103528	ENST00000568115	1179
ENSG00000103528	ENST00000562034	1242
ENSG00000103528	ENST00000562711	1413
ENSG00000103528	ENST00000565183	427
ENSG00000103528	ENST00000568433	507
ENSG00000145794	ENST00000503335	3423
ENSG00000145794	ENST00000508365	1704
ENSG00000145794	ENST00000418761	1704
ENSG00000145794	ENST00000274473	3423
ENSG00000083168	ENST00000265713	6015
ENSG00000083168	ENST00000406337	6015
ENSG00000083168	ENST00000418721	2186
ENSG00000083168	ENST00000485568	2448
ENSG00000083168	ENST00000426524	41
ENSG00000083168	ENST00000396930	6015
ENSG00000241132	ENST00000437674	639
ENSG00000241132	ENST00000471674	606
ENSG00000104047	ENST00000403028	915
ENSG00000104047	ENST00000557968	330
ENSG00000104047	ENST00000558653	915
ENSG00000104047	ENST00000557988	309
ENSG00000104047	ENST00000559164	580
ENSG00000104047	ENST00000560632	456
ENSG00000104047	ENST00000559405	283
ENSG00000104047	ENST00000251250	915
ENSG00000104047	ENST00000329873	330
ENSG00000104047	ENST00000415425	654
ENSG00000180448	ENST00000539243	3459
ENSG00000180448	ENST00000587186	511
ENSG00000180448	ENST00000313093	3411
ENSG00000180448	ENST00000587602	183
ENSG00000180448	ENST00000590214	3492
ENSG00000180448	ENST00000586866	3423
ENSG00000180448	ENST00000543365	3060
ENSG00000180448	ENST00000592335	156
ENSG00000180448	ENST00000590577	2316
ENSG00000180448	ENST00000536472	3015
ENSG00000122692	ENST00000397149	1542
ENSG00000122692	ENST00000536631	1059
ENSG00000135318	ENST00000369646	795
ENSG00000135318	ENST00000257770	1725
ENSG00000135318	ENST00000416334	689
ENSG00000135318	ENST00000437581	539
ENSG00000135318	ENST00000369651	1575
ENSG00000223532	ENST00000416726	725
ENSG00000223532	ENST00000425848	1089
ENSG00000223532	ENST00000461583	675
ENSG00000223532	ENST00000445222	738
ENSG00000223532	ENST00000550965	726
ENSG00000165424	ENST00000372336	726
ENSG00000165424	ENST00000372333	687
ENSG00000211826	ENST00000390474	48
ENSG00000211827	ENST00000390475	54
ENSG00000104517	ENST00000520539	8400
ENSG00000104517	ENST00000220959	8397
ENSG00000104517	ENST00000518205	1584
ENSG00000104517	ENST00000521922	8379
ENSG00000104517	ENST00000521566	500
ENSG00000104517	ENST00000520898	582
ENSG00000104517	ENST00000519365	602
ENSG00000211828	ENST00000390476	59
ENSG00000133246	ENST00000423345	2013
ENSG00000133246	ENST00000600262	540
ENSG00000133246	ENST00000255612	2010
ENSG00000253626	ENST00000520547	465
ENSG00000211829	ENST00000390477	464
ENSG00000158458	ENST00000289422	2577
ENSG00000158458	ENST00000361474	2553
ENSG00000158458	ENST00000340391	1944
ENSG00000158458	ENST00000289409	2535
ENSG00000158458	ENST00000358522	2559
ENSG00000158458	ENST00000378238	1278
ENSG00000158458	ENST00000541337	2355
ENSG00000158458	ENST00000545385	2559
ENSG00000158458	ENST00000394770	1281
ENSG00000256590	ENST00000535880	341
ENSG00000185303	ENST00000372325	747
ENSG00000185303	ENST00000417041	474
ENSG00000185303	ENST00000372327	747
ENSG00000211831	ENST00000390479	60
ENSG00000211832	ENST00000390480	54
ENSG00000211833	ENST00000390481	63
ENSG00000211834	ENST00000390482	63
ENSG00000156697	ENST00000394422	2316
ENSG00000156697	ENST00000427972	960
ENSG00000156697	ENST00000425117	2160
ENSG00000156697	ENST00000371051	2154
ENSG00000156697	ENST00000371042	1812
ENSG00000160994	ENST00000292574	1500
ENSG00000211835	ENST00000390483	62
ENSG00000211836	ENST00000390484	60
ENSG00000144824	ENST00000393923	3714
ENSG00000144824	ENST00000431670	3762
ENSG00000144824	ENST00000498699	3346
ENSG00000144824	ENST00000478922	1560
ENSG00000144824	ENST00000477695	1746
ENSG00000144824	ENST00000393925	3762
ENSG00000144824	ENST00000481953	3633
ENSG00000144824	ENST00000495180	2235
ENSG00000144824	ENST00000412622	3633
ENSG00000151725	ENST00000281453	1257
ENSG00000151725	ENST00000510146	963
ENSG00000151725	ENST00000514781	531
ENSG00000151725	ENST00000541971	1014
ENSG00000211837	ENST00000390485	66
ENSG00000233041	ENST00000448599	249
ENSG00000159761	ENST00000403458	954
ENSG00000159761	ENST00000445068	171
ENSG00000105141	ENST00000427043	729
ENSG00000105141	ENST00000221740	729
ENSG00000211838	ENST00000390486	69
ENSG00000211839	ENST00000390487	60
ENSG00000211840	ENST00000390488	56
ENSG00000269047	ENST00000601510	39
ENSG00000005513	ENST00000293894	1341
ENSG00000103994	ENST00000263805	5652
ENSG00000103994	ENST00000565380	3336
ENSG00000103994	ENST00000565500	2552
ENSG00000103994	ENST00000569648	654
ENSG00000103994	ENST00000565611	3207
ENSG00000103994	ENST00000565948	2448
ENSG00000103994	ENST00000564754	1294
ENSG00000103994	ENST00000567041	605
ENSG00000130413	ENST00000447869	1545
ENSG00000130413	ENST00000315204	1545
ENSG00000130413	ENST00000396672	1545
ENSG00000130413	ENST00000358872	984
ENSG00000130413	ENST00000444064	612
ENSG00000130413	ENST00000534493	1422
ENSG00000130413	ENST00000524760	635
ENSG00000130413	ENST00000418597	647
ENSG00000130413	ENST00000422559	574
ENSG00000130413	ENST00000457885	514
ENSG00000130413	ENST00000431279	191
ENSG00000130413	ENST00000454443	113
ENSG00000130413	ENST00000526360	87
ENSG00000130413	ENST00000396673	1347
ENSG00000095261	ENST00000373920	294
ENSG00000095261	ENST00000210313	1515
ENSG00000095261	ENST00000373903	474
ENSG00000095261	ENST00000476949	219
ENSG00000095261	ENST00000373904	1386
ENSG00000175893	ENST00000380916	798
ENSG00000019485	ENST00000530656	1536
ENSG00000019485	ENST00000526442	553
ENSG00000019485	ENST00000424263	1434
ENSG00000019485	ENST00000534751	1441
ENSG00000019485	ENST00000263765	1536
ENSG00000164654	ENST00000340080	2628
ENSG00000164654	ENST00000405785	2628
ENSG00000164654	ENST00000433635	450
ENSG00000164654	ENST00000456533	538
ENSG00000164654	ENST00000433056	192
ENSG00000164654	ENST00000445169	192
ENSG00000174586	ENST00000311044	1497
ENSG00000174586	ENST00000425453	1497
ENSG00000174586	ENST00000595763	326
ENSG00000017373	ENST00000264659	3552
ENSG00000017373	ENST00000578925	3654
ENSG00000017373	ENST00000542707	2785
ENSG00000017373	ENST00000584266	1421
ENSG00000162009	ENST00000562758	666
ENSG00000162009	ENST00000397547	1095
ENSG00000162009	ENST00000293897	1095
